Timestamp,Generated Query
2026-06-12 01:33:22,high entropy nanoparticle platinum based methanol oxidation reaction fuel cell
2026-06-12 01:33:22,Pt Mo high entropy intermetallic alkaline oxygen reduction fuel cell
2026-06-12 01:33:22,Pt Pd Ni Co Fe HOR electrocatalyst fuel cell
2026-06-12 01:33:22,Pt-Pd-Ru-Rh-Ir high entropy alloy AOR fuel cell
2026-06-12 01:33:22,Pt Fe Co Ni Mn high entropy alloy hydrogen oxidation reaction fuel cell
2026-06-12 01:33:24,compositionally complex alloy polymer electrolyte membrane fuel cell catalyst
2026-06-12 01:33:24,Ir Ni high entropy alloys acidic oxygen reduction fuel cell
2026-06-12 01:33:24,PtCoNiCuFe high entropy alloy fuel oxidation reaction fuel cell
2026-06-12 01:33:24,Pt Co Ni Cu Fe ORR half wave potential fuel cell
2026-06-12 01:33:24,multicomponent alloy ORR half wave potential fuel cell
2026-06-12 01:33:24,Rh Co high entropy nanomaterial methanol oxidation reaction fuel cell
2026-06-12 01:33:24,Pt Co Ni Cu Fe ethanol oxidation reaction electrocatalyst fuel cell
2026-06-12 01:33:24,medium entropy alloy acidic ORR fuel cell
2026-06-12 01:33:27,Pt multimetallic alloy mass activity fuel cell
2026-06-12 01:33:27,PtIrRuRhPd acidic oxygen reduction electrocatalyst fuel cell
2026-06-12 01:33:27,Pd Ni multi-principal element alloy HOR fuel cell
2026-06-12 01:33:27,medium-entropy alloy alkaline oxygen reduction catalyst fuel cell
2026-06-12 01:33:27,medium entropy alloy nanosheet fuel cell
2026-06-12 01:33:27,Pt based multi principal element alloy ORR fuel cell
2026-06-12 01:33:27,MPEA alloy catalyst fuel cell
2026-06-12 01:33:27,multicomponent alloy half wave potential fuel oxidation reaction fuel cell
2026-06-12 01:33:29,Pt Ni high entropy intermetallic ethanol oxidation reaction fuel cell
2026-06-12 01:33:29,Pt-Pd-Ru-Rh-Ir high entropy alloy oxygen reduction reaction fuel cell
2026-06-12 01:33:29,compositionally complex alloy proton exchange membrane fuel cell
2026-06-12 01:33:29,medium entropy alloy alkaline oxygen reduction electrocatalyst fuel cell
2026-06-12 01:33:29,Pt-Pd-Ru-Rh-Ir high entropy alloy formic acid oxidation reaction fuel cell
2026-06-12 01:33:29,medium entropy alloy half-wave potential ammonia oxidation reaction fuel cell
2026-06-12 01:33:29,Pt Pd Au Ag Cu ORR power density fuel cell
2026-06-12 01:33:29,PtPdNiCoFe fuel cell fuel cell performance
2026-06-12 01:33:32,Pd Ru Rh Ir Pt ammonia oxidation reaction electrocatalyst fuel cell
2026-06-12 01:33:32,PtPdCoNiCu methanol oxidation reaction fuel cell
2026-06-12 01:33:32,high entropy intermetallic direct formic acid fuel cell catalyst
2026-06-12 01:33:32,MPEA MEA stability
2026-06-12 01:33:32,high-entropy nanoparticle carbon nanotube supported fuel cell
2026-06-12 01:33:32,multi principal element alloy ORR electrocatalyst fuel cell
2026-06-12 01:33:32,high-entropy alloy alkaline ORR electrocatalyst fuel cell
2026-06-12 01:33:32,multimetallic alloy direct methanol fuel cell formic acid oxidation reaction
2026-06-12 01:33:34,medium-entropy alloy graphene supported AOR fuel cell
2026-06-12 01:33:34,PtFeCoNiMn MOR fuel cell
2026-06-12 01:33:34,multi-principal element alloy anion exchange membrane fuel cell durability
2026-06-12 01:33:34,Rh Mn multi-principal element alloy MOR fuel cell
2026-06-12 01:33:34,Ir based high entropy alloy EOR fuel cell
2026-06-12 01:33:34,high entropy alloy FAOR fuel cell
2026-06-12 01:33:34,Ru based high entropy nanomaterial fuel cell
2026-06-12 01:33:34,high entropy alloys HOR catalyst fuel cell
2026-06-12 01:33:37,MPEA intermetallic oxygen reduction reaction fuel cell
2026-06-12 01:33:37,high-entropy alloy FAOR catalyst fuel cell
2026-06-12 01:33:37,high entropy nanoparticle ORR accelerated durability test fuel cell
2026-06-12 01:33:37,medium entropy alloy alkaline fuel cell
2026-06-12 01:33:37,high-entropy alloy fuel cell power density
2026-06-12 01:33:37,PtPdAuAgCu cell voltage electrocatalyst fuel cell
2026-06-12 01:33:37,high entropy nanomaterial fuel-cell catalyst
2026-06-12 01:33:37,high entropy alloy half wave potential formic acid oxidation reaction fuel cell
2026-06-12 01:33:40,MPEA FAOR fuel cell
2026-06-12 01:33:40,PtNiCoFeCu fuel cell single cell performance
2026-06-12 01:33:40,PdRuRhIrPt fuel cell ECSA
2026-06-12 01:33:40,multi principal element alloy Vulcan supported HOR fuel cell
2026-06-12 01:33:40,Ir based high-entropy nanoparticle ORR fuel cell
2026-06-12 01:33:40,medium-entropy alloy membrane electrode assembly catalyst
2026-06-12 01:33:40,Pt Pd Ni Co Fe ORR cell voltage fuel cell
2026-06-12 01:33:40,Ir based high entropy nanoparticle alkaline oxygen reduction fuel cell
2026-06-12 01:33:42,multimetallic alloy Pt based hydrogen oxidation reaction fuel cell
2026-06-12 01:33:42,multicomponent alloy mass activity EOR fuel cell
2026-06-12 01:33:42,Pd high-entropy alloy mass activity fuel cell
2026-06-12 01:33:42,high entropy nanoparticle acidic ORR catalyst fuel cell
2026-06-12 01:33:42,Pd based medium entropy alloy alkaline ORR fuel cell
2026-06-12 01:33:42,high entropy intermetallic nanocrystal fuel cell
2026-06-12 01:33:42,high entropy electrocatalyst ORR cell voltage fuel cell
2026-06-12 01:33:42,multicomponent alloy nanoparticles fuel oxidation reaction fuel cell
2026-06-12 01:33:46,Pt-Ni-Co-Fe-Cu fuel cell specific activity
2026-06-12 01:33:46,high-entropy nanoparticle XC-72 supported MOR fuel cell
2026-06-12 01:33:46,PtFeCoNiMn high entropy alloy HOR fuel cell
2026-06-12 01:33:46,Pd based multimetallic alloy ethanol oxidation reaction fuel cell
2026-06-12 01:33:46,Rh Mo MPEA oxygen reduction reaction fuel cell
2026-06-12 01:33:46,Pt-Pd-Ni-Co-Fe acidic ORR fuel cell
2026-06-12 01:33:46,high entropy alloys ammonia oxidation reaction catalyst fuel cell
2026-06-12 01:33:46,PtNiCoFeCu high entropy alloy alkaline ORR fuel cell
2026-06-12 01:33:48,medium entropy alloy Pt based hydrogen oxidation reaction fuel cell
2026-06-12 01:33:48,high entropy nanoparticle CNT supported fuel cell
2026-06-12 01:33:48,Ir based medium entropy alloy AOR fuel cell
2026-06-12 01:33:48,Pd Ru Rh Ir Pt fuel oxidation reaction fuel cell
2026-06-12 01:33:48,high entropy alloy direct ethanol fuel cell
2026-06-12 01:33:48,high entropy intermetallic fuel cell electrode catalyst
2026-06-12 01:33:48,Pt-Pd-Ru-Rh-Ir fuel cell single cell performance
2026-06-12 01:33:48,PtPdRuNiCo ORR fuel cell performance
2026-06-12 01:33:51,Pt Fe Co Ni Mn AOR electrocatalyst fuel cell
2026-06-12 01:33:51,Pt Pd Ru Rh Ir accelerated durability test electrocatalyst fuel cell
2026-06-12 01:33:51,Pt Pd Au Ag Cu fuel cell ECSA
2026-06-12 01:33:51,Rh based high entropy nanomaterial alcohol oxidation reaction fuel cell
2026-06-12 01:33:51,PtRuFeCoNi oxygen reduction reaction fuel cell
2026-06-12 01:33:51,Pt Ru Fe Co Ni HOR fuel cell
2026-06-12 01:33:51,Pt Pd Ru Rh Ir hydrogen oxidation reaction fuel cell
2026-06-12 01:33:51,PtPdNiCoFe high entropy alloy acidic ORR fuel cell
2026-06-12 01:33:53,multimetallic alloy proton exchange membrane fuel cell MEA performance
2026-06-12 01:33:53,Pt Co Ni Cu Fe fuel cell half wave potential
2026-06-12 01:33:53,compositionally complex alloy fuel cell electrode stability
2026-06-12 01:33:53,medium-entropy alloy nanoparticles MOR fuel cell
2026-06-12 01:33:53,Pt Ir Ru Rh Pd ORR accelerated durability test fuel cell
2026-06-12 01:33:53,Pt Pd Au Ag Cu MOR fuel cell
2026-06-12 01:33:53,Pt Cu high-entropy alloy alkaline ORR fuel cell
2026-06-12 01:33:53,Pt-Pd-Ru-Rh-Ir high entropy alloy alkaline oxygen reduction fuel cell
2026-06-12 01:33:56,Rh based multi principal element alloy formic acid oxidation reaction fuel cell
2026-06-12 01:33:56,Pd Ru Rh Ir Pt fuel cell mass activity
2026-06-12 01:33:56,Ir Fe high entropy alloy ORR fuel cell
2026-06-12 01:33:56,high-entropy nanoparticle ORR specific activity fuel cell
2026-06-12 01:33:56,multimetallic alloy carbon supported ORR fuel cell
2026-06-12 01:33:56,high-entropy nanoparticle AOR electrocatalyst fuel cell
2026-06-12 01:33:56,Pd based compositionally complex alloy ORR fuel cell
2026-06-12 01:33:56,PdRuRhIrPt MOR fuel cell
2026-06-12 01:33:59,high entropy nanoparticle DEFC
2026-06-12 01:33:59,high entropy alloys alkaline ORR electrocatalyst fuel cell
2026-06-12 01:33:59,Pt Pd Ni Co Fe FAOR electrocatalyst fuel cell
2026-06-12 01:33:59,multi-principal element alloy alkaline oxygen reduction electrocatalyst fuel cell
2026-06-12 01:33:59,high entropy alloy nanosheet ORR fuel cell
2026-06-12 01:33:59,PtPdRuRhIr fuel cell specific activity
2026-06-12 01:33:59,MPEA membrane electrode assembly MEA performance
2026-06-12 01:33:59,high entropy nanoparticle ORR accelerated stress test fuel cell
2026-06-12 01:34:01,high entropy electrocatalyst Pt based oxygen reduction reaction fuel cell
2026-06-12 01:34:01,MPEA fuel cell anode cell voltage
2026-06-12 01:34:01,Pt Co Ni Cu Fe ORR accelerated durability test fuel cell
2026-06-12 01:34:01,PtPdRuNiCo carbon supported fuel oxidation reaction fuel cell
2026-06-12 01:34:01,high-entropy nanoparticle carbon supported MOR fuel cell
2026-06-12 01:34:01,compositionally complex alloy oxygen reduction reaction fuel cell
2026-06-12 01:34:01,medium-entropy alloy MEA electrochemically active surface area
2026-06-12 01:34:01,high entropy nanoparticle fuel cell electrocatalyst specific activity
2026-06-12 01:34:04,Ru W high entropy electrocatalyst alcohol oxidation reaction fuel cell
2026-06-12 01:34:04,PtCoNiCuFe electrochemically active surface area electrocatalyst fuel cell
2026-06-12 01:34:04,high entropy nanomaterial ammonia oxidation reaction electrocatalyst fuel cell
2026-06-12 01:34:04,medium-entropy alloy nanoparticles FAOR fuel cell
2026-06-12 01:34:04,Rh Ni high entropy alloy ORR fuel cell
2026-06-12 01:34:04,high entropy alloy fuel cell MEA performance
2026-06-12 01:34:04,high entropy electrocatalyst carbon supported hydrogen oxidation reaction fuel cell
2026-06-12 01:34:04,medium entropy alloy graphene supported ORR fuel cell
2026-06-12 01:34:06,medium entropy alloy alkaline fuel cell fuel cell performance
2026-06-12 01:34:06,Pt Ir Ru Rh Pd MOR electrocatalyst fuel cell
2026-06-12 01:34:06,Pt Pd Ni Co Fe hydrogen oxidation reaction fuel cell
2026-06-12 01:34:06,high entropy nanomaterial direct methanol fuel cell fuel oxidation reaction
2026-06-12 01:34:06,Ir based multimetallic alloy fuel cell
2026-06-12 01:34:06,PtRuFeCoNi cell voltage electrocatalyst fuel cell
2026-06-12 01:34:06,high entropy intermetallic power density methanol oxidation reaction fuel cell
2026-06-12 01:34:06,Ir Ru Rh Pt Pd FAOR electrocatalyst fuel cell
2026-06-12 01:34:09,multi principal element alloy fuel cell power density
2026-06-12 01:34:09,medium entropy alloy membrane electrode assembly fuel oxidation reaction
2026-06-12 01:34:09,Pt Pd Ru Rh Ir methanol oxidation reaction electrocatalyst fuel cell
2026-06-12 01:34:09,PtCoNiCuFe ORR accelerated stress test fuel cell
2026-06-12 01:34:09,high entropy alloy platinum based formic acid oxidation reaction fuel cell
2026-06-12 01:34:09,multimetallic alloy acidic fuel cell HOR
2026-06-12 01:34:09,multi-principal element alloy MOR fuel cell
2026-06-12 01:34:09,Pt-Pd-Ni-Co-Fe ORR stability fuel cell
2026-06-12 01:34:11,compositionally complex alloy oxygen reduction reaction catalyst fuel cell
2026-06-12 01:34:11,MPEA DFAFC hydrogen oxidation reaction
2026-06-12 01:34:11,high entropy electrocatalyst carbon supported fuel cell
2026-06-12 01:34:11,Ir W high-entropy nanoparticle methanol oxidation reaction fuel cell
2026-06-12 01:34:11,PtNiCoFeCu acidic oxygen reduction electrocatalyst fuel cell
2026-06-12 01:34:11,Pt Ir Ru Rh Pd ORR mass activity fuel cell
2026-06-12 01:34:11,PtRuFeCoNi ammonia oxidation reaction electrocatalyst fuel cell
2026-06-12 01:34:11,Pt Ru Fe Co Ni fuel cell cell voltage
2026-06-12 01:34:13,Rh Mo multimetallic alloy oxygen reduction fuel cell
2026-06-12 01:34:13,medium entropy alloy PEMFC
2026-06-12 01:34:13,high entropy nanoparticle carbon nanotube supported FAOR fuel cell
2026-06-12 01:34:13,high entropy nanoparticle MEA performance ORR
2026-06-12 01:34:13,PtFeCoNiMn HOR fuel cell
2026-06-12 01:34:13,Ru Cr compositionally complex alloy FAOR fuel cell
2026-06-12 01:34:13,PtPdRuRhIr FAOR electrocatalyst fuel cell
2026-06-12 01:34:13,high-entropy alloy single phase fuel cell
2026-06-12 01:34:16,Rh based multimetallic alloy HOR fuel cell
2026-06-12 01:34:16,Pt-Pd-Ru-Rh-Ir mass activity electrocatalyst fuel cell
2026-06-12 01:34:16,Pd based MPEA ORR fuel cell
2026-06-12 01:34:16,multi principal element alloy fuel cell anode
2026-06-12 01:34:16,multimetallic alloy direct formic acid fuel cell mass activity
2026-06-12 01:34:16,high entropy intermetallic stability formic acid oxidation reaction fuel cell
2026-06-12 01:34:16,high entropy alloys fuel cell electrocatalyst
2026-06-12 01:34:16,medium-entropy alloy stability fuel oxidation reaction fuel cell
2026-06-12 01:34:18,Ir based compositionally complex alloy ammonia oxidation reaction fuel cell
2026-06-12 01:34:18,multi principal element alloy graphene supported fuel cell
2026-06-12 01:34:18,multi-principal element alloy fuel cell anode fuel cell performance
2026-06-12 01:34:18,high entropy nanoparticle ORR durability fuel cell
2026-06-12 01:34:18,Pt Co Ni Cu Fe AOR fuel cell
2026-06-12 01:34:18,high entropy intermetallic methanol oxidation reaction catalyst fuel cell
2026-06-12 01:34:18,multicomponent alloy proton exchange membrane fuel cell
2026-06-12 01:34:18,high-entropy nanoparticle nanocrystal FAOR fuel cell
2026-06-12 01:34:21,high entropy nanomaterial ORR cell voltage fuel cell
2026-06-12 01:34:21,Pt-Pd-Ru-Rh-Ir formic acid oxidation reaction fuel cell
2026-06-12 01:34:21,Pt Pd Ru Ni Co ORR ECSA fuel cell
2026-06-12 01:34:21,high entropy alloys direct methanol fuel cell catalyst
2026-06-12 01:34:21,multicomponent alloy HOR electrocatalyst fuel cell
2026-06-12 01:34:21,multicomponent alloy EOR electrocatalyst fuel cell
2026-06-12 01:34:21,medium entropy alloy Pt based FAOR fuel cell
2026-06-12 01:34:21,multi principal element alloy graphene supported AOR fuel cell
2026-06-12 01:34:24,high entropy alloy Pt based methanol oxidation reaction fuel cell
2026-06-12 01:34:24,Pt Ru Fe Co Ni ORR specific activity fuel cell
2026-06-12 01:34:24,Pt Pd Ru Ni Co ECSA electrocatalyst fuel cell
2026-06-12 01:34:24,high entropy intermetallic proton exchange membrane fuel cell catalyst
2026-06-12 01:34:24,PtPdNiCoFe FAOR electrocatalyst fuel cell
2026-06-12 01:34:24,IrRuRhPtPd methanol oxidation reaction electrocatalyst fuel cell
2026-06-12 01:34:24,Pd Cr high entropy intermetallic alcohol oxidation reaction fuel cell
2026-06-12 01:34:24,Pt-Ni-Co-Fe-Cu ECSA electrocatalyst fuel cell
2026-06-12 01:34:27,PtPdRuRhIr ethanol oxidation reaction fuel cell
2026-06-12 01:34:27,Pt Pd Au Ag Cu high entropy alloy methanol oxidation reaction fuel cell
2026-06-12 01:34:27,high entropy electrocatalyst proton exchange membrane fuel cell catalyst
2026-06-12 01:34:27,high entropy intermetallic half-wave potential HOR fuel cell
2026-06-12 01:34:27,PtPdRuRhIr carbon supported ethanol oxidation reaction fuel cell
2026-06-12 01:34:27,Pd Ru Rh Ir Pt acidic ORR fuel cell
2026-06-12 01:34:27,high entropy alloy fuel cell electrochemically active surface area
2026-06-12 01:34:27,multi-principal element alloy platinum based HOR fuel cell
2026-06-12 01:34:29,high entropy nanoparticle alkaline ORR catalyst fuel cell
2026-06-12 01:34:29,high entropy alloys CNT supported ORR fuel cell
2026-06-12 01:34:29,Pt Fe Co Ni Mn high entropy alloy formic acid oxidation reaction fuel cell
2026-06-12 01:34:29,high-entropy nanoparticle fuel cell ECSA
2026-06-12 01:34:29,medium-entropy alloy DFAFC HOR
2026-06-12 01:34:29,Ir Ru Rh Pt Pd methanol oxidation reaction electrocatalyst fuel cell
2026-06-12 01:34:29,PtNiCoFeCu high entropy alloy oxygen reduction reaction fuel cell
2026-06-12 01:34:29,MPEA alkaline ORR electrocatalyst fuel cell
2026-06-12 01:34:32,Ir Ru Rh Pt Pd ammonia oxidation reaction fuel cell
2026-06-12 01:34:32,PtPdRuRhIr ORR electrocatalyst fuel cell
2026-06-12 01:34:32,Ir Ru Rh Pt Pd acidic ORR electrocatalyst fuel cell
2026-06-12 01:34:32,high entropy alloy acidic fuel cell HOR
2026-06-12 01:34:32,Pt W multimetallic alloy oxygen reduction fuel cell
2026-06-12 01:34:32,Pt Cu high entropy intermetallic FAOR fuel cell
2026-06-12 01:34:32,multicomponent alloy alkaline oxygen reduction electrocatalyst fuel cell
2026-06-12 01:34:32,compositionally complex alloy single phase fuel cell
2026-06-12 01:34:34,high entropy intermetallic ethanol oxidation reaction catalyst fuel cell
2026-06-12 01:34:34,medium entropy alloy polymer electrolyte membrane fuel cell ammonia oxidation reaction
2026-06-12 01:34:34,PtRuFeCoNi ORR specific activity fuel cell
2026-06-12 01:34:34,high-entropy nanoparticle fuel cell electrode
2026-06-12 01:34:34,high entropy intermetallic fuel cell electrocatalyst
2026-06-12 01:34:34,high entropy electrocatalyst ADT formic acid oxidation reaction fuel cell
2026-06-12 01:34:34,PtPdNiCoFe specific activity electrocatalyst fuel cell
2026-06-12 01:34:34,high entropy nanomaterial half wave potential acidic oxygen reduction fuel cell
2026-06-12 01:34:37,Pt Fe Co Ni Mn fuel cell cell voltage
2026-06-12 01:34:37,PtPdRuRhIr high entropy alloy ORR fuel cell
2026-06-12 01:34:37,Pt Ru Fe Co Ni high entropy alloy acidic ORR fuel cell
2026-06-12 01:34:37,multi principal element alloy polymer electrolyte membrane fuel cell AOR
2026-06-12 01:34:37,Pt-Pd-Ru-Rh-Ir alkaline ORR fuel cell
2026-06-12 01:34:37,Pt Ru Fe Co Ni high entropy alloy AOR fuel cell
2026-06-12 01:34:37,MPEA nanocrystal alcohol oxidation reaction fuel cell
2026-06-12 01:34:37,high-entropy alloy hydrogen oxidation reaction electrocatalyst fuel cell
2026-06-12 01:34:39,high entropy alloy alloy catalyst ORR fuel cell
2026-06-12 01:34:39,Pt-Pd-Ni-Co-Fe carbon supported acidic oxygen reduction fuel cell
2026-06-12 01:34:39,multi-principal element alloy XC-72 supported ORR fuel cell
2026-06-12 01:34:39,PtPdRuNiCo oxygen reduction reaction electrocatalyst fuel cell
2026-06-12 01:34:39,Pt Fe multimetallic alloy oxygen reduction fuel cell
2026-06-12 01:34:39,Pd Ru Rh Ir Pt fuel cell fuel cell performance
2026-06-12 01:34:39,MPEA Pt based methanol oxidation reaction fuel cell
